customer_id,transaction_date,channel,time_slot,amount,is_weekend
59,2022-12-26 00:00:00,Online,Evening,226.24,0
128,2022-12-26 06:00:00,In-Store,Afternoon,242.51,0
114,2022-12-26 12:00:00,In-Store,Evening,45.37,0
115,2022-12-26 18:00:00,Online,Afternoon,25.57,0
14,2022-12-27 00:00:00,Online,Evening,,0
9,2022-12-27 06:00:00,In-Store,Morning,119.41,0
40,2022-12-27 12:00:00,Online,Morning,89.92,0
194,2022-12-27 18:00:00,Online,Evening,218.79,0
25,2022-12-28 00:00:00,Online,Morning,251.74,0
103,2022-12-28 06:00:00,In-Store,Afternoon,259.43,0
22,2022-12-28 12:00:00,In-Store,Morning,98.22,0
4,2022-12-28 18:00:00,In-Store,Evening,256.4,0
154,2022-12-29 00:00:00,Online,Evening,17.08,0
186,2022-12-29 06:00:00,Online,Afternoon,19.65,0
29,2022-12-29 12:00:00,In-Store,Evening,,0
109,2022-12-29 18:00:00,In-Store,Afternoon,,0
98,2022-12-30 00:00:00,In-Store,Morning,100.76,0
37,2022-12-30 06:00:00,Online,Morning,203.46,0
75,2022-12-30 12:00:00,In-Store,Afternoon,104.49,0
70,2022-12-30 18:00:00,In-Store,Afternoon,,0
146,2022-12-31 00:00:00,Online,Evening,88.0,1
128,2022-12-31 06:00:00,Online,,139.98,1
85,2022-12-31 12:00:00,Online,Afternoon,145.24,1
42,2022-12-31 18:00:00,In-Store,Morning,,1
100,2023-01-01 00:00:00,Online,Afternoon,226.3,1
41,2023-01-01 06:00:00,Online,Morning,139.76,1
166,2023-01-01 12:00:00,In-Store,Evening,254.47,1
34,2023-01-01 18:00:00,Online,Morning,38.7,1
17,2023-01-02 00:00:00,In-Store,Morning,,0
165,2023-01-02 06:00:00,In-Store,Morning,249.25,0
153,2023-01-02 12:00:00,Online,Morning,116.51,0
122,2023-01-02 18:00:00,Online,Morning,294.45,0
76,2023-01-03 00:00:00,Online,,,0
87,2023-01-03 06:00:00,Online,Afternoon,238.62,0
117,2023-01-03 12:00:00,Online,,123.68,0
106,2023-01-03 18:00:00,Online,Evening,130.36,0
86,2023-01-04 00:00:00,In-Store,Morning,117.95,0
27,2023-01-04 06:00:00,In-Store,Morning,,0
57,2023-01-04 12:00:00,Online,Afternoon,166.52,0
31,2023-01-04 18:00:00,In-Store,Morning,283.41,0
134,2023-01-05 00:00:00,Online,Evening,79.01,0
168,2023-01-05 06:00:00,In-Store,Evening,34.67,0
98,2023-01-05 12:00:00,In-Store,Afternoon,121.01,0
12,2023-01-05 18:00:00,In-Store,Morning,186.93,0
53,2023-01-06 00:00:00,Online,Evening,258.94,0
199,2023-01-06 06:00:00,In-Store,Morning,107.13,0
138,2023-01-06 12:00:00,Online,Morning,197.87,0
173,2023-01-06 18:00:00,In-Store,Morning,108.31,0
145,2023-01-07 00:00:00,In-Store,Afternoon,187.08,1
154,2023-01-07 06:00:00,In-Store,Morning,266.02,1
190,2023-01-07 12:00:00,In-Store,Evening,73.25,1
122,2023-01-07 18:00:00,In-Store,Morning,124.25,1
46,2023-01-08 00:00:00,Online,Evening,298.01,1
64,2023-01-08 06:00:00,Online,Morning,261.22,1
130,2023-01-08 12:00:00,In-Store,Evening,171.57,1
54,2023-01-08 18:00:00,In-Store,Evening,157.41,1
107,2023-01-09 00:00:00,In-Store,Morning,88.96,0
193,2023-01-09 06:00:00,In-Store,,157.58,0
51,2023-01-09 12:00:00,Online,Evening,255.21,0
181,2023-01-09 18:00:00,In-Store,Afternoon,207.13,0
36,2023-01-10 00:00:00,Online,Morning,90.56,0
115,2023-01-10 06:00:00,In-Store,Afternoon,,0
26,2023-01-10 12:00:00,Online,Morning,83.24,0
29,2023-01-10 18:00:00,In-Store,Morning,55.08,0
149,2023-01-11 00:00:00,In-Store,Morning,33.21,0
11,2023-01-11 06:00:00,Online,Morning,128.65,0
40,2023-01-11 12:00:00,In-Store,Afternoon,38.42,0
11,2023-01-11 18:00:00,In-Store,Morning,55.71,0
164,2023-01-12 00:00:00,In-Store,Evening,166.46,0
113,2023-01-12 06:00:00,Online,Evening,53.56,0
187,2023-01-12 12:00:00,In-Store,Afternoon,23.84,0
39,2023-01-12 18:00:00,In-Store,Morning,98.63,0
54,2023-01-13 00:00:00,Online,Evening,69.99,0
98,2023-01-13 06:00:00,Online,Afternoon,157.02,0
55,2023-01-13 12:00:00,Online,Morning,35.2,0
111,2023-01-13 18:00:00,In-Store,Evening,226.77,0
152,2023-01-14 00:00:00,In-Store,Evening,272.34,1
150,2023-01-14 06:00:00,In-Store,Afternoon,224.31,1
69,2023-01-14 12:00:00,Online,Morning,,1
56,2023-01-14 18:00:00,In-Store,Morning,258.9,1
33,2023-01-15 00:00:00,In-Store,Evening,210.0,1
36,2023-01-15 06:00:00,Online,Evening,8.11,1
148,2023-01-15 12:00:00,Online,Evening,121.26,1
81,2023-01-15 18:00:00,Online,Morning,256.03,1
190,2023-01-16 00:00:00,Online,Afternoon,107.03,0
109,2023-01-16 06:00:00,Online,Afternoon,15.39,0
154,2023-01-16 12:00:00,In-Store,,225.12,0
194,2023-01-16 18:00:00,Online,Afternoon,,0
73,2023-01-17 00:00:00,In-Store,Evening,52.38,0
40,2023-01-17 06:00:00,In-Store,Afternoon,163.52,0
17,2023-01-17 12:00:00,Online,Afternoon,61.63,0
129,2023-01-17 18:00:00,Online,Afternoon,217.17,0
61,2023-01-18 00:00:00,Online,Evening,85.11,0
171,2023-01-18 06:00:00,In-Store,Morning,98.28,0
104,2023-01-18 12:00:00,Online,Evening,254.27,0
42,2023-01-18 18:00:00,Online,Morning,145.52,0
25,2023-01-19 00:00:00,Online,Morning,202.58,0
39,2023-01-19 06:00:00,Online,Morning,123.7,0
35,2023-01-19 12:00:00,Online,Afternoon,92.91,0
131,2023-01-19 18:00:00,In-Store,Afternoon,189.52,0
108,2023-01-20 00:00:00,In-Store,Morning,50.68,0
172,2023-01-20 06:00:00,In-Store,Morning,115.03,0
179,2023-01-20 12:00:00,Online,Afternoon,66.67,0
102,2023-01-20 18:00:00,Online,Evening,210.26,0
98,2023-01-21 00:00:00,Online,Morning,283.54,1
12,2023-01-21 06:00:00,In-Store,Evening,298.68,1
19,2023-01-21 12:00:00,Online,Afternoon,137.83,1
101,2023-01-21 18:00:00,Online,Morning,79.5,1
44,2023-01-22 00:00:00,Online,Evening,135.63,1
187,2023-01-22 06:00:00,In-Store,Evening,254.94,1
49,2023-01-22 12:00:00,Online,Evening,65.77,1
189,2023-01-22 18:00:00,In-Store,Afternoon,285.87,1
17,2023-01-23 00:00:00,Online,Afternoon,105.85,0
74,2023-01-23 06:00:00,In-Store,Evening,295.81,0
57,2023-01-23 12:00:00,In-Store,Evening,252.39,0
55,2023-01-23 18:00:00,In-Store,,243.53,0
47,2023-01-24 00:00:00,Online,Evening,98.78,0
12,2023-01-24 06:00:00,Online,Evening,7.59,0
62,2023-01-24 12:00:00,In-Store,Afternoon,117.73,0
80,2023-01-24 18:00:00,In-Store,Evening,94.03,0
83,2023-01-25 00:00:00,Online,Evening,16.03,0
8,2023-01-25 06:00:00,Online,Evening,154.08,0
149,2023-01-25 12:00:00,In-Store,,123.89,0
81,2023-01-25 18:00:00,Online,,192.19,0
118,2023-01-26 00:00:00,Online,Afternoon,188.25,0
198,2023-01-26 06:00:00,Online,Afternoon,40.62,0
200,2023-01-26 12:00:00,Online,Morning,293.2,0
25,2023-01-26 18:00:00,In-Store,Morning,60.14,0
89,2023-01-27 00:00:00,Online,Evening,136.36,0
12,2023-01-27 06:00:00,Online,Afternoon,148.99,0
143,2023-01-27 12:00:00,In-Store,Morning,244.85,0
59,2023-01-27 18:00:00,In-Store,Evening,34.27,0
154,2023-01-28 00:00:00,Online,Morning,131.45,1
109,2023-01-28 06:00:00,Online,Morning,190.41,1
26,2023-01-28 12:00:00,Online,Afternoon,68.47,1
47,2023-01-28 18:00:00,Online,Afternoon,190.1,1
32,2023-01-29 00:00:00,In-Store,Morning,277.48,1
10,2023-01-29 06:00:00,In-Store,Morning,299.27,1
16,2023-01-29 12:00:00,In-Store,Afternoon,14.57,1
199,2023-01-29 18:00:00,Online,Evening,74.5,1
145,2023-01-30 00:00:00,Online,Afternoon,96.54,0
151,2023-01-30 06:00:00,Online,Morning,122.74,0
26,2023-01-30 12:00:00,Online,Evening,76.47,0
86,2023-01-30 18:00:00,In-Store,Morning,65.03,0
135,2023-01-31 00:00:00,In-Store,Evening,286.59,0
14,2023-01-31 06:00:00,Online,Morning,275.96,0
79,2023-01-31 12:00:00,In-Store,Evening,18.86,0
117,2023-01-31 18:00:00,Online,Evening,104.95,0
7,2023-02-01 00:00:00,Online,Morning,124.52,0
137,2023-02-01 06:00:00,In-Store,Evening,75.51,0
115,2023-02-01 12:00:00,Online,Afternoon,190.52,0
176,2023-02-01 18:00:00,Online,Morning,193.91,0
72,2023-02-02 00:00:00,In-Store,Afternoon,255.9,0
59,2023-02-02 06:00:00,Online,Morning,223.56,0
82,2023-02-02 12:00:00,Online,Evening,165.06,0
116,2023-02-02 18:00:00,In-Store,Evening,197.81,0
167,2023-02-03 00:00:00,Online,,85.83,0
146,2023-02-03 06:00:00,In-Store,Morning,179.95,0
187,2023-02-03 12:00:00,Online,Afternoon,149.32,0
103,2023-02-03 18:00:00,In-Store,Afternoon,44.34,0
17,2023-02-04 00:00:00,In-Store,Morning,76.55,1
14,2023-02-04 06:00:00,In-Store,Morning,91.05,1
159,2023-02-04 12:00:00,Online,Afternoon,,1
152,2023-02-04 18:00:00,In-Store,Afternoon,72.96,1
108,2023-02-05 00:00:00,In-Store,Afternoon,90.33,1
188,2023-02-05 06:00:00,In-Store,Afternoon,113.96,1
45,2023-02-05 12:00:00,In-Store,Morning,200.8,1
98,2023-02-05 18:00:00,In-Store,Morning,39.88,1
131,2023-02-06 00:00:00,Online,Evening,286.41,0
37,2023-02-06 06:00:00,Online,Afternoon,260.34,0
171,2023-02-06 12:00:00,Online,Evening,175.28,0
168,2023-02-06 18:00:00,Online,Morning,203.84,0
183,2023-02-07 00:00:00,Online,Morning,9.91,0
108,2023-02-07 06:00:00,Online,Evening,104.99,0
39,2023-02-07 12:00:00,Online,Afternoon,239.72,0
15,2023-02-07 18:00:00,In-Store,Afternoon,27.86,0
120,2023-02-08 00:00:00,Online,Afternoon,88.28,0
4,2023-02-08 06:00:00,In-Store,,177.66,0
93,2023-02-08 12:00:00,In-Store,Evening,80.64,0
153,2023-02-08 18:00:00,Online,Evening,280.52,0
141,2023-02-09 00:00:00,In-Store,Morning,43.66,0
161,2023-02-09 06:00:00,In-Store,Afternoon,240.23,0
16,2023-02-09 12:00:00,In-Store,Afternoon,154.84,0
170,2023-02-09 18:00:00,In-Store,Afternoon,226.35,0
108,2023-02-10 00:00:00,Online,,96.66,0
126,2023-02-10 06:00:00,Online,Afternoon,,0
194,2023-02-10 12:00:00,Online,Evening,257.77,0
55,2023-02-10 18:00:00,Online,Afternoon,142.73,0
170,2023-02-11 00:00:00,Online,Afternoon,111.12,1
34,2023-02-11 06:00:00,Online,Morning,,1
158,2023-02-11 12:00:00,Online,Afternoon,216.62,1
13,2023-02-11 18:00:00,Online,Afternoon,135.85,1
141,2023-02-12 00:00:00,Online,Morning,281.97,1
18,2023-02-12 06:00:00,Online,Evening,92.01,1
160,2023-02-12 12:00:00,In-Store,Evening,145.26,1
96,2023-02-12 18:00:00,Online,Afternoon,228.29,1
123,2023-02-13 00:00:00,In-Store,Evening,208.29,0
39,2023-02-13 06:00:00,In-Store,Afternoon,259.77,0
46,2023-02-13 12:00:00,In-Store,Morning,299.06,0
29,2023-02-13 18:00:00,In-Store,Morning,130.92,0
190,2023-02-14 00:00:00,Online,Afternoon,37.79,0
62,2023-02-14 06:00:00,In-Store,Morning,13.97,0
185,2023-02-14 12:00:00,Online,Morning,219.43,0
16,2023-02-14 18:00:00,Online,Afternoon,262.83,0
184,2023-02-15 00:00:00,In-Store,Afternoon,70.11,0
121,2023-02-15 06:00:00,Online,Morning,51.74,0
10,2023-02-15 12:00:00,In-Store,Evening,23.35,0
158,2023-02-15 18:00:00,In-Store,Evening,247.7,0
153,2023-02-16 00:00:00,Online,Afternoon,96.86,0
103,2023-02-16 06:00:00,Online,Afternoon,123.5,0
84,2023-02-16 12:00:00,In-Store,Evening,,0
133,2023-02-16 18:00:00,Online,Morning,252.64,0
65,2023-02-17 00:00:00,Online,Evening,197.0,0
177,2023-02-17 06:00:00,Online,Evening,186.44,0
3,2023-02-17 12:00:00,In-Store,Evening,56.82,0
173,2023-02-17 18:00:00,In-Store,Evening,156.39,0
142,2023-02-18 00:00:00,Online,Afternoon,216.04,1
120,2023-02-18 06:00:00,Online,Afternoon,,1
158,2023-02-18 12:00:00,Online,Morning,64.41,1
68,2023-02-18 18:00:00,Online,Morning,7.82,1
146,2023-02-19 00:00:00,Online,Morning,27.21,1
190,2023-02-19 06:00:00,In-Store,Morning,115.88,1
37,2023-02-19 12:00:00,Online,Evening,247.06,1
153,2023-02-19 18:00:00,In-Store,Afternoon,7.11,1
176,2023-02-20 00:00:00,Online,Afternoon,,0
193,2023-02-20 06:00:00,In-Store,Morning,102.12,0
181,2023-02-20 12:00:00,Online,Morning,20.48,0
73,2023-02-20 18:00:00,In-Store,Evening,137.82,0
143,2023-02-21 00:00:00,Online,Evening,80.15,0
49,2023-02-21 06:00:00,In-Store,Morning,108.81,0
121,2023-02-21 12:00:00,In-Store,Afternoon,213.16,0
88,2023-02-21 18:00:00,In-Store,Afternoon,158.86,0
196,2023-02-22 00:00:00,In-Store,Afternoon,41.77,0
140,2023-02-22 06:00:00,In-Store,Morning,288.62,0
187,2023-02-22 12:00:00,In-Store,Afternoon,192.59,0
37,2023-02-22 18:00:00,Online,Evening,230.93,0
61,2023-02-23 00:00:00,In-Store,Evening,28.37,0
171,2023-02-23 06:00:00,Online,Morning,18.88,0
124,2023-02-23 12:00:00,Online,Evening,10.74,0
198,2023-02-23 18:00:00,Online,Morning,60.69,0
39,2023-02-24 00:00:00,Online,,127.25,0
184,2023-02-24 06:00:00,Online,Afternoon,281.07,0
63,2023-02-24 12:00:00,In-Store,Afternoon,139.83,0
46,2023-02-24 18:00:00,In-Store,,90.63,0
88,2023-02-25 00:00:00,In-Store,Morning,170.77,1
11,2023-02-25 06:00:00,Online,Afternoon,38.02,1
62,2023-02-25 12:00:00,In-Store,Morning,184.8,1
77,2023-02-25 18:00:00,In-Store,Afternoon,172.69,1
153,2023-02-26 00:00:00,In-Store,Evening,238.64,1
199,2023-02-26 06:00:00,In-Store,Evening,296.07,1
52,2023-02-26 12:00:00,In-Store,Morning,79.01,1
4,2023-02-26 18:00:00,Online,Evening,155.35,1
59,2023-02-27 00:00:00,In-Store,Evening,273.12,0
72,2023-02-27 06:00:00,Online,Morning,236.63,0
148,2023-02-27 12:00:00,Online,Afternoon,148.78,0
93,2023-02-27 18:00:00,Online,Evening,283.88,0
63,2023-02-28 00:00:00,Online,Morning,21.88,0
54,2023-02-28 06:00:00,Online,Evening,,0
117,2023-02-28 12:00:00,In-Store,Evening,19.9,0
110,2023-02-28 18:00:00,In-Store,Evening,166.45,0
74,2023-03-01 00:00:00,In-Store,Evening,267.68,0
107,2023-03-01 06:00:00,Online,Morning,82.5,0
57,2023-03-01 12:00:00,In-Store,Morning,144.31,0
169,2023-03-01 18:00:00,In-Store,Morning,100.68,0
3,2023-03-02 00:00:00,Online,Evening,285.88,0
120,2023-03-02 06:00:00,Online,Evening,247.98,0
6,2023-03-02 12:00:00,Online,Evening,214.16,0
5,2023-03-02 18:00:00,Online,Morning,178.35,0
5,2023-03-03 00:00:00,In-Store,Evening,247.07,0
54,2023-03-03 06:00:00,Online,Afternoon,120.72,0
47,2023-03-03 12:00:00,Online,Evening,137.03,0
177,2023-03-03 18:00:00,In-Store,Afternoon,220.35,0
9,2023-03-04 00:00:00,In-Store,Evening,110.54,1
99,2023-03-04 06:00:00,Online,Morning,23.85,1
20,2023-03-04 12:00:00,In-Store,Evening,26.93,1
122,2023-03-04 18:00:00,Online,Afternoon,39.03,1
61,2023-03-05 00:00:00,Online,Afternoon,,1
123,2023-03-05 06:00:00,In-Store,Evening,144.31,1
163,2023-03-05 12:00:00,In-Store,Afternoon,215.3,1
178,2023-03-05 18:00:00,Online,Afternoon,120.91,1
82,2023-03-06 00:00:00,Online,Morning,81.32,0
62,2023-03-06 06:00:00,Online,Evening,107.42,0
145,2023-03-06 12:00:00,In-Store,Evening,239.28,0
3,2023-03-06 18:00:00,Online,Evening,189.44,0
160,2023-03-07 00:00:00,Online,Afternoon,281.6,0
13,2023-03-07 06:00:00,Online,Evening,205.51,0
120,2023-03-07 12:00:00,Online,Evening,173.2,0
125,2023-03-07 18:00:00,Online,Morning,185.01,0
89,2023-03-08 00:00:00,In-Store,Morning,283.0,0
73,2023-03-08 06:00:00,Online,Morning,237.52,0
68,2023-03-08 12:00:00,Online,Afternoon,12.09,0
142,2023-03-08 18:00:00,Online,Evening,162.57,0
101,2023-03-09 00:00:00,Online,Morning,208.06,0
98,2023-03-09 06:00:00,In-Store,Morning,225.87,0
11,2023-03-09 12:00:00,In-Store,Morning,67.88,0
105,2023-03-09 18:00:00,In-Store,Evening,,0
184,2023-03-10 00:00:00,Online,Evening,286.97,0
67,2023-03-10 06:00:00,Online,Evening,74.83,0
123,2023-03-10 12:00:00,In-Store,Afternoon,265.37,0
29,2023-03-10 18:00:00,In-Store,Afternoon,33.61,0
137,2023-03-11 00:00:00,In-Store,Morning,21.43,1
195,2023-03-11 06:00:00,Online,Evening,43.12,1
153,2023-03-11 12:00:00,Online,Morning,22.03,1
76,2023-03-11 18:00:00,In-Store,Evening,254.28,1
170,2023-03-12 00:00:00,In-Store,Evening,22.42,1
9,2023-03-12 06:00:00,In-Store,Evening,85.14,1
40,2023-03-12 12:00:00,Online,Afternoon,35.61,1
25,2023-03-12 18:00:00,Online,,92.15,1
5,2023-03-13 00:00:00,Online,Evening,31.72,0
139,2023-03-13 06:00:00,In-Store,Morning,202.06,0
187,2023-03-13 12:00:00,In-Store,Evening,44.33,0
124,2023-03-13 18:00:00,Online,Evening,256.29,0
38,2023-03-14 00:00:00,In-Store,Morning,246.07,0
72,2023-03-14 06:00:00,Online,Evening,9.03,0
133,2023-03-14 12:00:00,In-Store,Morning,269.24,0
176,2023-03-14 18:00:00,In-Store,Afternoon,13.54,0
90,2023-03-15 00:00:00,In-Store,Afternoon,75.7,0
146,2023-03-15 06:00:00,In-Store,Morning,14.55,0
198,2023-03-15 12:00:00,Online,Afternoon,104.07,0
37,2023-03-15 18:00:00,In-Store,Afternoon,156.59,0
60,2023-03-16 00:00:00,Online,Morning,240.01,0
176,2023-03-16 06:00:00,Online,Afternoon,104.7,0
28,2023-03-16 12:00:00,Online,,213.12,0
197,2023-03-16 18:00:00,In-Store,,60.31,0
81,2023-03-17 00:00:00,Online,Morning,226.43,0
114,2023-03-17 06:00:00,Online,Afternoon,74.62,0
40,2023-03-17 12:00:00,Online,Evening,47.35,0
45,2023-03-17 18:00:00,In-Store,Evening,59.7,0
62,2023-03-18 00:00:00,In-Store,,58.71,1
93,2023-03-18 06:00:00,Online,Afternoon,156.29,1
115,2023-03-18 12:00:00,In-Store,Evening,254.22,1
186,2023-03-18 18:00:00,Online,Evening,,1
67,2023-03-19 00:00:00,Online,Morning,213.55,1
56,2023-03-19 06:00:00,In-Store,Morning,198.03,1
40,2023-03-19 12:00:00,Online,Evening,262.39,1
98,2023-03-19 18:00:00,In-Store,Morning,77.02,1
40,2023-03-20 00:00:00,In-Store,Evening,137.78,0
91,2023-03-20 06:00:00,Online,Evening,278.12,0
33,2023-03-20 12:00:00,In-Store,Morning,199.7,0
6,2023-03-20 18:00:00,In-Store,Morning,119.69,0
147,2023-03-21 00:00:00,Online,Afternoon,43.77,0
80,2023-03-21 06:00:00,Online,Afternoon,,0
168,2023-03-21 12:00:00,In-Store,Afternoon,176.46,0
92,2023-03-21 18:00:00,In-Store,Evening,216.86,0
97,2023-03-22 00:00:00,Online,Morning,41.7,0
59,2023-03-22 06:00:00,In-Store,Evening,181.88,0
59,2023-03-22 12:00:00,In-Store,,167.35,0
48,2023-03-22 18:00:00,In-Store,Evening,156.62,0
169,2023-03-23 00:00:00,In-Store,,208.59,0
13,2023-03-23 06:00:00,In-Store,Afternoon,252.05,0
107,2023-03-23 12:00:00,In-Store,Afternoon,100.28,0
45,2023-03-23 18:00:00,In-Store,,267.26,0
89,2023-03-24 00:00:00,Online,Morning,52.39,0
181,2023-03-24 06:00:00,Online,Morning,56.04,0
170,2023-03-24 12:00:00,Online,Afternoon,83.7,0
100,2023-03-24 18:00:00,Online,,40.26,0
191,2023-03-25 00:00:00,Online,,72.94,1
155,2023-03-25 06:00:00,In-Store,Afternoon,36.39,1
166,2023-03-25 12:00:00,In-Store,Morning,247.42,1
188,2023-03-25 18:00:00,In-Store,Evening,46.0,1
7,2023-03-26 00:00:00,In-Store,Evening,225.45,1
133,2023-03-26 06:00:00,Online,Evening,19.13,1
45,2023-03-26 12:00:00,In-Store,Evening,284.81,1
58,2023-03-26 18:00:00,In-Store,,214.79,1
31,2023-03-27 00:00:00,Online,Afternoon,7.0,0
23,2023-03-27 06:00:00,In-Store,Afternoon,230.34,0
170,2023-03-27 12:00:00,In-Store,Evening,156.65,0
138,2023-03-27 18:00:00,Online,Afternoon,234.91,0
160,2023-03-28 00:00:00,In-Store,,159.14,0
107,2023-03-28 06:00:00,In-Store,Morning,194.1,0
181,2023-03-28 12:00:00,In-Store,Morning,236.97,0
158,2023-03-28 18:00:00,In-Store,Afternoon,,0
39,2023-03-29 00:00:00,In-Store,,5.8,0
159,2023-03-29 06:00:00,Online,Morning,255.73,0
82,2023-03-29 12:00:00,Online,Afternoon,117.36,0
100,2023-03-29 18:00:00,Online,Afternoon,151.33,0
2,2023-03-30 00:00:00,Online,Afternoon,7.29,0
77,2023-03-30 06:00:00,Online,Afternoon,150.17,0
12,2023-03-30 12:00:00,Online,Evening,296.01,0
39,2023-03-30 18:00:00,In-Store,Evening,87.09,0
194,2023-03-31 00:00:00,Online,Afternoon,121.65,0
13,2023-03-31 06:00:00,Online,Morning,,0
46,2023-03-31 12:00:00,In-Store,Afternoon,,0
155,2023-03-31 18:00:00,In-Store,Afternoon,128.13,0
113,2023-04-01 00:00:00,Online,Morning,96.35,1
17,2023-04-01 06:00:00,In-Store,Evening,281.66,1
104,2023-04-01 12:00:00,Online,Afternoon,204.76,1
98,2023-04-01 18:00:00,In-Store,Afternoon,40.11,1
188,2023-04-02 00:00:00,Online,,25.33,1
192,2023-04-02 06:00:00,In-Store,Evening,147.65,1
88,2023-04-02 12:00:00,In-Store,Morning,69.93,1
109,2023-04-02 18:00:00,Online,Evening,79.93,1
163,2023-04-03 00:00:00,Online,Evening,263.92,0
70,2023-04-03 06:00:00,Online,Evening,31.42,0
158,2023-04-03 12:00:00,Online,Morning,216.03,0
199,2023-04-03 18:00:00,Online,Evening,84.99,0
74,2023-04-04 00:00:00,In-Store,Evening,229.3,0
63,2023-04-04 06:00:00,Online,Morning,218.11,0
156,2023-04-04 12:00:00,Online,Evening,7.18,0
60,2023-04-04 18:00:00,In-Store,Evening,155.19,0
79,2023-04-05 00:00:00,In-Store,Morning,46.1,0
37,2023-04-05 06:00:00,Online,Afternoon,260.54,0
22,2023-04-05 12:00:00,In-Store,Morning,262.12,0
196,2023-04-05 18:00:00,In-Store,Evening,128.41,0
148,2023-04-06 00:00:00,Online,Evening,136.1,0
96,2023-04-06 06:00:00,In-Store,Evening,94.47,0
68,2023-04-06 12:00:00,In-Store,Morning,,0
192,2023-04-06 18:00:00,Online,Evening,110.81,0
17,2023-04-07 00:00:00,Online,Evening,84.0,0
12,2023-04-07 06:00:00,In-Store,Morning,132.51,0
150,2023-04-07 12:00:00,In-Store,Afternoon,31.99,0
145,2023-04-07 18:00:00,Online,Afternoon,225.25,0
138,2023-04-08 00:00:00,In-Store,Evening,8.72,1
118,2023-04-08 06:00:00,In-Store,Morning,195.12,1
193,2023-04-08 12:00:00,In-Store,Evening,58.95,1
22,2023-04-08 18:00:00,Online,Morning,73.56,1
120,2023-04-09 00:00:00,In-Store,Morning,,1
50,2023-04-09 06:00:00,In-Store,Afternoon,297.92,1
14,2023-04-09 12:00:00,Online,Afternoon,234.43,1
192,2023-04-09 18:00:00,In-Store,Morning,71.62,1
175,2023-04-10 00:00:00,In-Store,Evening,56.93,0
29,2023-04-10 06:00:00,Online,Afternoon,260.54,0
164,2023-04-10 12:00:00,Online,Evening,,0
180,2023-04-10 18:00:00,Online,Afternoon,45.43,0
125,2023-04-11 00:00:00,Online,Afternoon,,0
7,2023-04-11 06:00:00,In-Store,Evening,245.75,0
29,2023-04-11 12:00:00,In-Store,,295.25,0
139,2023-04-11 18:00:00,Online,Afternoon,273.37,0
33,2023-04-12 00:00:00,Online,Evening,256.28,0
134,2023-04-12 06:00:00,In-Store,Afternoon,20.51,0
111,2023-04-12 12:00:00,Online,,35.8,0
79,2023-04-12 18:00:00,In-Store,Afternoon,172.85,0
160,2023-04-13 00:00:00,Online,Evening,161.79,0
179,2023-04-13 06:00:00,In-Store,Morning,140.1,0
58,2023-04-13 12:00:00,Online,Evening,122.05,0
26,2023-04-13 18:00:00,Online,Morning,132.21,0
174,2023-04-14 00:00:00,In-Store,Afternoon,172.94,0
29,2023-04-14 06:00:00,Online,Morning,5.61,0
4,2023-04-14 12:00:00,In-Store,Evening,81.91,0
99,2023-04-14 18:00:00,In-Store,Evening,157.89,0
141,2023-04-15 00:00:00,In-Store,Afternoon,218.05,1
39,2023-04-15 06:00:00,In-Store,Morning,56.38,1
15,2023-04-15 12:00:00,In-Store,Afternoon,166.33,1
119,2023-04-15 18:00:00,Online,Afternoon,215.77,1
29,2023-04-16 00:00:00,Online,Evening,136.17,1
157,2023-04-16 06:00:00,In-Store,Morning,12.99,1
75,2023-04-16 12:00:00,Online,Morning,137.53,1
116,2023-04-16 18:00:00,In-Store,Morning,92.45,1
32,2023-04-17 00:00:00,Online,Morning,279.25,0
130,2023-04-17 06:00:00,Online,Afternoon,41.76,0
175,2023-04-17 12:00:00,Online,,197.48,0
84,2023-04-17 18:00:00,Online,,20.55,0
22,2023-04-18 00:00:00,In-Store,Afternoon,136.62,0
27,2023-04-18 06:00:00,In-Store,Afternoon,168.42,0
195,2023-04-18 12:00:00,Online,Evening,92.9,0
81,2023-04-18 18:00:00,Online,Evening,139.25,0
126,2023-04-19 00:00:00,In-Store,Evening,53.25,0
184,2023-04-19 06:00:00,Online,Afternoon,94.72,0
92,2023-04-19 12:00:00,In-Store,Afternoon,188.23,0
21,2023-04-19 18:00:00,In-Store,Evening,94.03,0
47,2023-04-20 00:00:00,In-Store,Evening,270.42,0
101,2023-04-20 06:00:00,Online,Evening,190.38,0
187,2023-04-20 12:00:00,In-Store,Afternoon,134.4,0
84,2023-04-20 18:00:00,Online,Afternoon,16.43,0
6,2023-04-21 00:00:00,In-Store,Morning,152.37,0
147,2023-04-21 06:00:00,Online,Afternoon,230.61,0
185,2023-04-21 12:00:00,Online,Afternoon,83.34,0
197,2023-04-21 18:00:00,Online,Afternoon,243.0,0
131,2023-04-22 00:00:00,In-Store,Evening,79.28,1
1,2023-04-22 06:00:00,In-Store,Afternoon,248.01,1
58,2023-04-22 12:00:00,Online,Evening,30.15,1
124,2023-04-22 18:00:00,Online,Morning,260.52,1
166,2023-04-23 00:00:00,Online,Morning,152.26,1
15,2023-04-23 06:00:00,In-Store,Evening,92.48,1
162,2023-04-23 12:00:00,In-Store,Evening,83.21,1
189,2023-04-23 18:00:00,In-Store,Evening,132.44,1
163,2023-04-24 00:00:00,In-Store,Afternoon,299.72,0
64,2023-04-24 06:00:00,Online,Morning,70.0,0
